IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS, FGM, FGA, FG%, 3PM, 3PA, 3P%, FTM, FTA, FT%, OREB, DREB, REB, AST, TOV, STL, BLK, PF, FP, DD2, TD3, plus_minus
274, Craig Porter Jr. , CLE, 24, 43, 27, 16, 13.4, 6.1, 2.5, 4.9, 51.7, 0.3, 0.7, 36.7, 0.9, 1.2, 72.5, 0.5, 1.8, 2.3, 2.4, 1.0, 0.4, 0.3, 0.9, 13.8, 0.0, 0.0, 0.0
275, Ben Simmons , BKN, 27, 15, 7, 8, 23.9, 6.1, 2.9, 4.9, 58.1, 0.0, 0.0, 0.0, 0.4, 1.0, 40.0, 2.1, 5.9, 7.9, 5.7, 1.8, 0.8, 0.6, 2.4, 26.7, 3.0, 0.0, -2.5
276, Nikola Jovic , MIA, 20, 32, 15, 17, 17.6, 6.1, 2.2, 5.0, 43.8, 1.1, 2.7, 41.9, 0.6, 1.0, 60.6, 0.6, 3.5, 4.1, 1.9, 1.0, 0.5, 0.3, 1.8, 15.4, 0.0, 0.0, 3.0
277, Taylor Hendricks , UTA, 20, 25, 11, 14, 18.1, 6.1, 2.3, 5.4, 42.2, 1.0, 3.1, 32.1, 0.5, 0.7, 76.5, 1.2, 3.2, 4.4, 0.6, 0.7, 0.6, 0.7, 1.8, 15.4, 1.0, 0.0, -2.0
278, Lamar Stevens , MEM, 26, 31, 19, 12, 12.3, 6.1, 2.5, 5.2, 47.5, 0.3, 0.8, 40.0, 0.8, 1.1, 74.3, 0.8, 2.1, 2.9, 0.5, 0.7, 0.4, 0.5, 1.2, 12.4, 0.0, 0.0, -0.3
279, Aaron Wiggins , OKC, 25, 64, 46, 18, 14.4, 6.1, 2.4, 4.2, 56.7, 0.7, 1.5, 48.0, 0.6, 0.8, 77.1, 0.8, 1.5, 2.3, 0.9, 0.6, 0.5, 0.2, 1.1, 11.8, 0.0, 0.0, 0.6
280, Daniel Theis , LAC, 31, 52, 35, 17, 16.7, 6.0, 2.5, 4.8, 52.6, 0.4, 1.1, 35.7, 0.6, 0.8, 72.7, 1.4, 2.4, 3.9, 1.0, 0.7, 0.4, 0.8, 2.2, 15.1, 0.0, 0.0, 0.8
281, Davis Bertans , CHA, 31, 30, 17, 13, 13.3, 6.0, 1.8, 4.7, 38.7, 1.6, 4.1, 38.2, 0.8, 0.9, 88.5, 0.2, 1.1, 1.4, 0.9, 0.2, 0.5, 0.2, 1.1, 10.8, 0.0, 0.0, 1.0
281, Justin Champagnie , WAS, 22, 6, 0, 6, 13.4, 6.0, 2.3, 5.2, 45.2, 1.0, 2.7, 37.5, 0.3, 0.3, 100, 0.7, 2.0, 2.7, 0.8, 1.0, 0.7, 0.8, 0.8, 14.0, 0.0, 0.0, -4.7
281, Patrick Beverley , MIL, 35, 63, 38, 25, 19.6, 6.0, 2.1, 5.1, 41.2, 0.8, 2.4, 33.3, 1.0, 1.2, 80.3, 0.6, 2.4, 3.1, 2.9, 1.0, 0.6, 0.4, 1.8, 16.1, 1.0, 0.0, -1.1
284, Julian Champagnie , SAS, 22, 60, 12, 48, 17.6, 6.0, 1.9, 4.9, 39.4, 1.3, 3.5, 37.0, 0.9, 1.0, 82.3, 0.6, 2.0, 2.6, 1.3, 0.7, 0.6, 0.5, 1.0, 13.5, 0.0, 0.0, -1.9
285, Danilo Gallinari , MIL, 35, 43, 14, 29, 13.2, 6.0, 1.8, 4.1, 43.4, 0.7, 2.0, 32.2, 1.8, 2.1, 85.6, 0.4, 1.9, 2.3, 1.2, 0.4, 0.2, 0.1, 1.0, 11.2, 0.0, 0.0, -2.1
286, Jeff Green , HOU, 37, 63, 30, 33, 16.3, 6.0, 1.9, 4.2, 45.9, 0.5, 1.5, 30.9, 1.6, 2.0, 80.8, 0.6, 1.5, 2.1, 0.9, 0.7, 0.2, 0.4, 1.3, 10.9, 0.0, 0.0, -1.5
287, Torrey Craig , CHI, 33, 39, 16, 23, 20.6, 5.9, 2.1, 4.9, 42.5, 1.2, 3.1, 37.5, 0.6, 0.8, 74.2, 1.5, 2.9, 4.4, 1.1, 0.6, 0.5, 0.4, 2.2, 15.1, 0.0, 0.0, -4.1
288, Nick Smith Jr. , CHA, 19, 42, 8, 34, 15.0, 5.9, 2.2, 5.6, 39.0, 1.2, 2.9, 42.5, 0.3, 0.3, 84.6, 0.4, 1.0, 1.4, 1.2, 0.8, 0.2, 0.2, 1.3, 9.7, 0.0, 0.0, -4.2
289, Trendon Watford , BKN, 23, 49, 19, 30, 11.5, 5.8, 2.2, 4.2, 52.9, 0.3, 0.9, 35.7, 1.0, 1.2, 87.9, 0.8, 1.8, 2.6, 1.1, 0.7, 0.3, 0.3, 1.5, 11.8, 0.0, 0.0, -0.5
290, Xavier Tillman , BOS, 25, 41, 20, 21, 19.7, 5.8, 2.4, 5.8, 42.4, 0.4, 1.5, 23.8, 0.5, 1.1, 44.7, 1.5, 2.9, 4.4, 1.5, 0.7, 1.1, 1.0, 1.6, 18.8, 2.0, 0.0, -1.9
291, Ricky Council IV , PHI, 22, 22, 8, 14, 9.2, 5.7, 1.8, 3.9, 45.9, 0.2, 0.9, 20.0, 2.0, 2.7, 73.3, 0.5, 1.2, 1.8, 0.3, 0.2, 0.1, 0.0, 0.5, 8.6, 1.0, 0.0, -1.2
292, Mason Plumlee , LAC, 34, 33, 20, 13, 15.3, 5.7, 2.1, 3.3, 63.0, 0.0, 0.0, 0.0, 1.6, 2.3, 67.5, 1.3, 4.0, 5.3, 1.2, 0.7, 0.3, 0.4, 1.5, 15.1, 1.0, 0.0, 1.3
293, Doug McDermott , IND, 32, 52, 14, 38, 14.7, 5.7, 2.0, 4.6, 42.7, 1.5, 3.7, 41.5, 0.2, 0.4, 57.9, 0.2, 0.8, 1.0, 1.2, 0.5, 0.2, 0.0, 1.0, 8.9, 0.0, 0.0, -3.0
294, Jaylen Nowell , MEM, 24, 9, 3, 6, 17.3, 5.7, 2.4, 6.1, 40.0, 0.4, 2.6, 17.4, 0.3, 0.3, 100, 0.3, 1.2, 1.6, 1.8, 0.6, 0.3, 0.0, 1.4, 10.6, 0.0, 0.0, -0.2
295, Pat Connaughton , MIL, 31, 62, 40, 22, 21.8, 5.7, 2.0, 4.4, 45.6, 1.1, 3.0, 37.6, 0.5, 0.7, 75.6, 0.6, 2.6, 3.2, 1.9, 0.6, 0.5, 0.3, 1.2, 14.1, 0.0, 0.0, -0.4
296, Brice Sensabaugh , UTA, 20, 17, 6, 11, 14.6, 5.6, 2.2, 4.9, 44.0, 0.6, 2.4, 25.0, 0.7, 0.8, 92.3, 0.4, 1.9, 2.4, 1.1, 1.2, 0.2, 0.0, 1.1, 9.6, 1.0, 0.0, -2.8
297, Matisse Thybulle , POR, 27, 63, 18, 45, 23.4, 5.6, 2.0, 5.0, 40.1, 1.3, 3.6, 35.1, 0.3, 0.5, 75.9, 0.5, 1.7, 2.1, 1.4, 0.6, 1.8, 0.8, 1.5, 17.4, 0.0, 0.0, -3.5
298, Sasha Vezenkov , SAC, 28, 35, 18, 17, 12.6, 5.6, 2.1, 4.7, 44.8, 1.1, 2.9, 38.0, 0.3, 0.4, 76.9, 0.9, 1.6, 2.5, 0.4, 0.3, 0.5, 0.2, 1.0, 10.8, 0.0, 0.0, 0.1
299, Dyson Daniels , NOP, 21, 52, 30, 22, 21.9, 5.5, 2.2, 4.9, 43.8, 0.6, 2.1, 29.1, 0.6, 1.0, 64.0, 1.0, 2.7, 3.7, 2.6, 1.0, 1.4, 0.4, 1.6, 18.2, 1.0, 0.0, 1.8
300, Ochai Agbaji , TOR, 23, 67, 29, 38, 19.8, 5.5, 2.1, 5.3, 40.9, 0.9, 2.7, 31.0, 0.4, 0.5, 72.7, 0.8, 1.7, 2.5, 0.9, 0.7, 0.5, 0.5, 1.4, 12.3, 0.0, 0.0, -3.0
301, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 5.5, 2.5, 4.8, 52.6, 0.3, 2.0, 12.5, 0.3, 0.8, 33.3, 0.3, 2.0, 2.3, 1.0, 0.8, 0.0, 0.3, 0.3, 9.7, 0.0, 0.0, -2.3
302, Jordan Goodwin , MEM, 25, 48, 26, 22, 16.3, 5.5, 2.1, 5.6, 37.3, 0.6, 2.3, 28.7, 0.6, 0.9, 73.2, 1.1, 2.2, 3.3, 2.4, 0.9, 0.8, 0.4, 1.2, 15.5, 0.0, 0.0, -1.7
302, Larry Nance Jr. , NOP, 31, 48, 28, 20, 18.9, 5.5, 2.1, 3.7, 58.2, 0.4, 1.0, 42.9, 0.8, 1.0, 75.0, 1.5, 3.6, 5.0, 1.6, 0.8, 1.0, 0.4, 1.5, 17.2, 1.0, 0.0, 1.6
304, Bol Bol , PHX, 24, 30, 19, 11, 11.0, 5.4, 2.4, 3.9, 61.2, 0.4, 1.2, 34.3, 0.3, 0.4, 72.7, 0.9, 2.5, 3.4, 0.4, 0.4, 0.2, 0.6, 1.1, 12.0, 1.0, 0.0, 0.1
304, Gabe Vincent , LAL, 27, 5, 2, 3, 25.5, 5.4, 2.4, 6.4, 37.5, 0.4, 3.4, 11.8, 0.2, 0.4, 50.0, 0.4, 0.6, 1.0, 3.0, 0.4, 1.2, 0.0, 2.4, 14.3, 0.0, 0.0, -0.4
306, Dean Wade , CLE, 27, 54, 36, 18, 20.5, 5.4, 1.8, 4.3, 41.4, 1.5, 3.7, 39.1, 0.4, 0.5, 76.9, 0.7, 3.4, 4.0, 0.8, 0.4, 0.7, 0.5, 1.7, 14.7, 0.0, 0.0, 3.3
307, Goga Bitadze , ORL, 24, 54, 29, 25, 16.9, 5.4, 2.2, 3.6, 60.8, 0.0, 0.2, 16.7, 1.0, 1.5, 65.8, 1.9, 3.1, 5.0, 1.4, 0.7, 0.6, 1.3, 1.9, 18.3, 5.0, 0.0, 1.2
308, Kris Dunn , UTA, 30, 58, 25, 33, 18.6, 5.3, 2.2, 4.6, 47.6, 0.6, 1.6, 39.4, 0.3, 0.4, 68.0, 0.7, 2.1, 2.8, 3.9, 1.2, 1.1, 0.4, 1.9, 17.8, 1.0, 0.0, 0.5
309, Luke Kornet , BOS, 28, 49, 38, 11, 15.2, 5.3, 2.2, 3.3, 68.8, 0.0, 0.0, 0.0, 0.8, 0.9, 91.1, 1.9, 2.1, 4.0, 1.0, 0.4, 0.3, 1.0, 1.4, 15.2, 0.0, 0.0, 2.4
310, Drew Eubanks , PHX, 27, 62, 33, 29, 15.6, 5.3, 2.1, 3.4, 62.7, 0.0, 0.0, 100, 1.0, 1.3, 76.3, 1.4, 2.9, 4.3, 0.8, 0.9, 0.4, 0.8, 1.5, 14.3, 0.0, 0.0, -1.7
311, Haywood Highsmith , MIA, 27, 51, 30, 21, 19.4, 5.3, 1.9, 4.6, 42.5, 1.0, 2.7, 36.0, 0.4, 0.5, 78.6, 0.8, 1.8, 2.6, 0.9, 0.5, 0.8, 0.5, 1.8, 13.2, 0.0, 0.0, -0.5
312, Nicolas Batum , PHI, 35, 46, 27, 19, 24.6, 5.3, 1.9, 4.1, 46.0, 1.2, 3.0, 39.7, 0.3, 0.4, 73.7, 1.2, 2.8, 4.0, 2.2, 0.6, 0.8, 0.7, 2.0, 17.0, 0.0, 0.0, 3.2
313, Jahmi'us Ramsey , TOR, 22, 4, 0, 4, 15.4, 5.3, 1.8, 5.3, 33.3, 0.5, 2.8, 18.2, 1.3, 1.5, 83.3, 1.0, 2.8, 3.8, 1.0, 0.8, 1.0, 0.0, 1.0, 13.5, 0.0, 0.0, -1.3
314, Gary Payton II , GSW, 31, 31, 18, 13, 15.2, 5.2, 2.2, 4.3, 51.9, 0.5, 1.4, 34.9, 0.3, 0.5, 64.3, 1.2, 1.6, 2.8, 1.0, 0.5, 1.0, 0.4, 1.6, 13.6, 0.0, 0.0, 1.5
315, Jarred Vanderbilt , LAL, 24, 29, 14, 15, 20.0, 5.2, 2.0, 3.9, 51.8, 0.3, 0.9, 29.6, 0.8, 1.2, 66.7, 1.4, 3.3, 4.8, 1.2, 1.0, 1.2, 0.2, 1.5, 16.0, 0.0, 0.0, 1.5
316, Bryce McGowens , CHA, 21, 50, 9, 41, 15.8, 5.2, 1.8, 3.9, 45.4, 0.6, 1.8, 34.1, 1.0, 1.4, 75.4, 0.3, 1.5, 1.8, 0.9, 0.5, 0.4, 0.1, 1.4, 9.8, 0.0, 0.0, -3.8
317, Seth Curry , CHA, 33, 44, 25, 19, 14.0, 5.1, 1.8, 4.6, 39.2, 0.9, 2.5, 35.2, 0.6, 0.7, 90.3, 0.4, 1.1, 1.5, 1.0, 0.5, 0.5, 0.1, 0.9, 9.9, 0.0, 0.0, 1.4
318, Johnny Juzang , UTA, 23, 8, 3, 5, 12.8, 5.1, 2.0, 4.5, 44.4, 1.1, 3.1, 36.0, 0.0, 0.0, 0.0, 0.3, 1.5, 1.8, 0.5, 0.4, 0.0, 0.0, 0.6, 7.6, 0.0, 0.0, 0.5
319, Julian Strawther , DEN, 21, 41, 28, 13, 12.1, 5.0, 1.8, 4.9, 37.5, 0.9, 3.0, 30.4, 0.4, 0.6, 72.0, 0.1, 1.2, 1.3, 1.0, 0.4, 0.4, 0.2, 1.2, 9.4, 0.0, 0.0, -2.8
320, Chimezie Metu , PHX, 26, 37, 22, 15, 12.1, 5.0, 1.8, 3.5, 50.8, 0.4, 1.4, 29.4, 1.0, 1.2, 88.4, 0.6, 2.3, 3.0, 0.5, 0.7, 0.5, 0.2, 1.1, 10.9, 1.0, 0.0, -1.0
321, Isaiah Livers , WAS, 25, 23, 1, 22, 20.4, 5.0, 1.7, 5.0, 34.5, 1.0, 3.3, 28.6, 0.5, 0.8, 66.7, 0.7, 1.4, 2.1, 1.1, 0.7, 0.6, 0.2, 1.9, 10.7, 0.0, 0.0, -8.7
322, Stanley Umude , DET, 24, 22, 4, 18, 11.4, 5.0, 1.4, 3.2, 43.7, 1.0, 2.1, 50.0, 1.1, 1.2, 92.3, 0.3, 1.7, 2.0, 0.5, 0.5, 0.4, 0.3, 1.5, 9.5, 0.0, 0.0, -1.3
323, Josh Okogie , PHX, 25, 54, 33, 21, 17.1, 4.9, 1.5, 3.7, 41.7, 0.5, 1.7, 29.7, 1.4, 1.9, 74.0, 1.3, 1.4, 2.7, 1.1, 0.6, 0.9, 0.4, 1.2, 13.2, 0.0, 0.0, 0.4
324, Jamal Cain , MIA, 24, 17, 8, 9, 13.3, 4.9, 1.7, 4.1, 42.0, 0.5, 1.5, 30.8, 1.1, 1.4, 78.3, 0.8, 1.1, 1.9, 0.2, 0.3, 0.6, 0.2, 1.0, 9.7, 0.0, 0.0, -1.7
325, Jevon Carter , CHI, 28, 64, 31, 33, 13.7, 4.9, 1.9, 5.0, 38.4, 1.0, 3.1, 33.5, 0.1, 0.1, 57.1, 0.1, 0.7, 0.8, 1.2, 0.5, 0.5, 0.2, 1.0, 9.4, 0.0, 0.0, 0.3
326, Monte Morris , MIN, 28, 18, 11, 7, 13.9, 4.8, 1.9, 5.1, 38.5, 0.6, 2.0, 30.6, 0.3, 0.5, 66.7, 0.3, 1.3, 1.6, 2.2, 0.3, 0.4, 0.2, 0.3, 11.7, 0.0, 0.0, 1.7
327, Anthony Black , ORL, 20, 61, 34, 27, 17.9, 4.8, 1.7, 3.8, 46.1, 0.6, 1.4, 39.1, 0.8, 1.3, 62.3, 0.5, 1.7, 2.2, 1.4, 0.9, 0.6, 0.3, 1.8, 11.4, 0.0, 0.0, -0.3
328, Bruno Fernando , ATL, 25, 30, 14, 16, 13.2, 4.8, 1.9, 3.5, 54.8, 0.0, 0.1, 0.0, 1.0, 1.5, 63.0, 1.3, 2.9, 4.2, 0.7, 0.9, 0.6, 0.7, 1.9, 13.9, 0.0, 0.0, -0.9
329, DeJon Jarreau , MEM, 26, 4, 1, 3, 17.8, 4.8, 1.8, 5.5, 31.8, 0.3, 1.3, 20.0, 1.0, 1.0, 100, 0.3, 5.8, 6.0, 3.8, 1.5, 1.3, 0.0, 1.5, 19.8, 0.0, 0.0, 0.0
330, Shake Milton , NYK, 27, 44, 29, 15, 12.7, 4.7, 1.7, 4.3, 39.9, 0.4, 1.4, 27.0, 0.9, 1.1, 81.6, 0.3, 1.3, 1.6, 1.3, 0.7, 0.4, 0.1, 1.1, 9.4, 0.0, 0.0, -1.3
331, Thaddeus Young , PHX, 35, 26, 6, 20, 14.7, 4.7, 2.2, 3.6, 61.7, 0.0, 0.2, 16.7, 0.2, 0.5, 35.7, 1.4, 1.9, 3.3, 2.0, 0.5, 0.7, 0.1, 1.6, 13.7, 0.0, 0.0, -0.9
332, Dominick Barlow , SAS, 20, 29, 5, 24, 12.9, 4.7, 1.8, 3.6, 51.0, 0.1, 0.3, 33.3, 0.9, 1.4, 67.5, 1.4, 2.1, 3.6, 1.1, 0.2, 0.4, 0.5, 1.6, 12.9, 0.0, 0.0, -1.1
333, Jacob Gilyard , BKN, 25, 37, 10, 27, 17.7, 4.7, 1.6, 3.9, 41.7, 1.4, 3.2, 42.5, 0.1, 0.1, 100, 0.2, 0.9, 1.2, 3.5, 0.8, 0.7, 0.1, 0.9, 13.2, 0.0, 0.0, -4.2
334, Onuralp Bitim , CHI, 24, 12, 6, 6, 14.6, 4.7, 1.8, 4.0, 45.8, 0.8, 2.3, 33.3, 0.3, 0.3, 75.0, 0.4, 1.6, 2.0, 0.8, 0.4, 0.3, 0.2, 1.1, 9.0, 0.0, 0.0, -0.1
335, Kris Murray , POR, 23, 47, 10, 37, 17.8, 4.7, 1.8, 4.5, 39.4, 0.6, 2.3, 26.4, 0.5, 0.8, 63.9, 1.0, 1.9, 2.9, 1.2, 0.7, 0.8, 0.3, 1.2, 12.3, 1.0, 0.0, -0.8
336, Skylar Mays , LAL, 26, 33, 11, 22, 12.8, 4.6, 1.9, 4.7, 39.7, 0.5, 1.6, 29.6, 0.4, 0.5, 76.5, 0.3, 1.0, 1.3, 2.5, 0.6, 0.5, 0.1, 0.8, 11.4, 2.0, 0.0, -3.1
337, Max Christie , LAL, 21, 54, 28, 26, 15.6, 4.6, 1.6, 3.9, 42.8, 0.7, 1.9, 35.9, 0.6, 0.8, 78.6, 0.2, 2.1, 2.3, 1.0, 0.6, 0.3, 0.3, 1.0, 10.0, 0.0, 0.0, -0.8
338, Bismack Biyombo , OKC, 31, 35, 17, 18, 21.4, 4.6, 1.9, 3.5, 55.3, 0.0, 0.0, 0.0, 0.7, 1.4, 50.0, 1.7, 3.9, 5.6, 1.5, 1.1, 0.3, 1.0, 2.5, 16.3, 2.0, 0.0, -1.7
339, Lester Quinones , GSW, 23, 30, 17, 13, 11.9, 4.6, 1.6, 4.0, 39.5, 0.9, 2.4, 35.6, 0.6, 0.8, 68.0, 0.7, 1.6, 2.2, 1.0, 0.5, 0.2, 0.1, 1.4, 9.0, 0.0, 0.0, 0.4
340, Neemias Queta , BOS, 24, 25, 21, 4, 11.7, 4.6, 2.0, 3.2, 60.5, 0.0, 0.0, 0.0, 0.6, 0.9, 72.7, 1.8, 2.4, 4.2, 0.5, 0.4, 0.4, 0.6, 1.8, 12.9, 2.0, 0.0, 4.3
341, Kevon Looney , GSW, 28, 62, 33, 29, 16.9, 4.5, 1.9, 3.2, 59.9, 0.0, 0.0, 0.0, 0.7, 1.1, 66.7, 2.0, 3.8, 5.9, 2.0, 0.7, 0.4, 0.4, 2.2, 16.1, 1.0, 0.0, -0.5
342, AJ Green , MIL, 24, 45, 31, 14, 10.3, 4.5, 1.5, 3.5, 42.9, 1.2, 3.0, 41.0, 0.3, 0.4, 93.8, 0.2, 1.0, 1.2, 0.6, 0.2, 0.1, 0.0, 0.9, 7.1, 0.0, 0.0, 0.1
343, Joe Ingles , ORL, 36, 54, 35, 19, 17.2, 4.5, 1.5, 3.5, 42.9, 1.1, 2.5, 42.9, 0.4, 0.5, 85.2, 0.3, 1.8, 2.1, 3.0, 0.9, 0.6, 0.1, 1.4, 12.7, 0.0, 0.0, 1.7
344, Jontay Porter , TOR, 24, 24, 6, 18, 14.0, 4.5, 1.6, 4.2, 38.0, 0.8, 2.4, 32.8, 0.5, 0.7, 81.3, 1.0, 2.3, 3.2, 2.2, 0.8, 0.8, 0.8, 1.5, 15.5, 0.0, 0.0, -3.1
345, Jalen Wilson , BKN, 23, 29, 8, 21, 14.2, 4.5, 1.6, 3.8, 41.3, 0.6, 1.6, 34.8, 0.8, 0.9, 88.9, 1.1, 1.5, 2.6, 1.1, 0.4, 0.2, 0.0, 1.1, 9.7, 1.0, 0.0, -1.8
346, Davion Mitchell , SAC, 25, 56, 33, 23, 13.7, 4.4, 1.7, 3.8, 44.8, 0.6, 2.0, 32.7, 0.4, 0.5, 74.1, 0.2, 0.9, 1.1, 1.7, 0.6, 0.2, 0.1, 1.2, 8.4, 0.0, 0.0, -2.1
347, Robert Covington , PHI, 33, 29, 20, 9, 16.8, 4.4, 1.5, 3.4, 43.9, 0.7, 1.9, 33.9, 0.8, 0.9, 84.6, 1.1, 2.3, 3.3, 0.8, 0.4, 1.3, 0.6, 1.9, 15.2, 0.0, 0.0, 3.6
348, JaVale McGee , SAC, 36, 40, 24, 16, 7.9, 4.4, 1.9, 2.9, 63.2, 0.0, 0.1, 20.0, 0.6, 1.1, 58.1, 0.9, 1.9, 2.8, 0.4, 0.8, 0.3, 0.5, 1.1, 9.6, 0.0, 0.0, 0.0
349, Jared Butler , WAS, 23, 26, 2, 24, 9.5, 4.3, 1.7, 3.2, 51.2, 0.4, 1.2, 31.3, 0.7, 0.8, 85.0, 0.1, 0.7, 0.8, 2.2, 0.8, 0.4, 0.1, 0.9, 9.2, 0.0, 0.0, -1.0
350, Richaun Holmes , WAS, 30, 35, 10, 25, 12.2, 4.3, 1.8, 3.2, 56.6, 0.0, 0.1, 50.0, 0.7, 1.0, 67.6, 1.4, 2.2, 3.6, 0.6, 0.5, 0.3, 0.4, 1.7, 11.0, 2.0, 0.0, -2.2
351, Dru Smith , MIA, 26, 9, 7, 2, 14.5, 4.3, 1.7, 3.7, 45.5, 0.8, 1.9, 41.2, 0.2, 0.2, 100, 0.7, 0.9, 1.6, 1.6, 0.6, 1.0, 0.3, 1.3, 12.0, 0.0, 0.0, -4.8
351, MarJon Beauchamp , MIL, 23, 45, 29, 16, 13.1, 4.3, 1.6, 3.4, 47.7, 0.6, 1.6, 39.4, 0.4, 0.6, 67.9, 0.5, 1.6, 2.1, 0.7, 0.6, 0.3, 0.1, 1.2, 8.5, 0.0, 0.0, -0.3
351, Thomas Bryant , MIA, 26, 30, 17, 13, 10.5, 4.3, 1.8, 3.1, 56.4, 0.0, 0.3, 0.0, 0.8, 1.0, 82.8, 0.9, 2.2, 3.1, 0.6, 0.5, 0.2, 0.3, 1.0, 9.9, 0.0, 0.0, -1.6
354, Caleb Houstan , ORL, 21, 51, 27, 24, 14.0, 4.3, 1.4, 3.5, 38.5, 1.2, 3.3, 37.1, 0.4, 0.5, 79.2, 0.5, 1.0, 1.5, 0.5, 0.3, 0.2, 0.1, 1.1, 7.5, 0.0, 0.0, -0.6
355, Maxi Kleber , DAL, 32, 31, 17, 14, 21.0, 4.3, 1.5, 3.6, 39.8, 0.7, 2.3, 30.0, 0.7, 1.1, 66.7, 0.6, 2.9, 3.5, 1.6, 0.6, 0.3, 0.6, 2.0, 13.1, 1.0, 0.0, 0.5
356, John Konchar , MEM, 27, 52, 17, 35, 20.6, 4.3, 1.6, 3.8, 43.1, 0.7, 2.1, 32.4, 0.4, 0.4, 82.6, 1.3, 3.3, 4.5, 1.9, 0.8, 0.9, 0.9, 1.3, 17.2, 1.0, 0.0, -2.9
357, Danuel House Jr. , PHI, 30, 34, 21, 13, 15.0, 4.2, 1.4, 3.1, 44.8, 0.4, 1.5, 30.0, 1.0, 1.4, 76.1, 0.5, 1.2, 1.7, 0.8, 0.6, 0.4, 0.1, 1.3, 8.7, 0.0, 0.0, 0.6
358, Jae'Sean Tate , HOU, 28, 57, 26, 31, 16.7, 4.2, 1.7, 3.7, 46.7, 0.4, 1.3, 30.6, 0.4, 0.6, 65.7, 1.0, 2.2, 3.2, 1.0, 0.5, 0.7, 0.2, 2.2, 11.8, 0.0, 0.0, 1.2
359, Armoni Brooks , BKN, 25, 10, 3, 7, 10.4, 4.2, 1.5, 4.6, 32.6, 1.1, 3.2, 34.4, 0.1, 0.2, 50.0, 0.7, 1.1, 1.8, 0.5, 0.3, 0.1, 0.1, 0.3, 7.4, 0.0, 0.0, 2.8
359, Micah Potter , UTA, 25, 5, 2, 3, 9.4, 4.2, 1.4, 1.8, 77.8, 0.8, 1.0, 80.0, 0.6, 0.6, 100, 0.4, 1.8, 2.2, 0.2, 0.0, 0.0, 0.0, 0.4, 7.1, 0.0, 0.0, -1.2
359, T.J. Warren , MIN, 30, 5, 3, 2, 16.1, 4.2, 2.0, 5.2, 38.5, 0.2, 1.6, 12.5, 0.0, 0.0, 0.0, 0.6, 1.8, 2.4, 1.0, 0.6, 0.4, 0.0, 2.0, 9.2, 0.0, 0.0, 6.6
362, Eugene Omoruyi , WAS, 27, 36, 4, 32, 7.9, 4.2, 1.6, 3.3, 49.2, 0.2, 0.8, 21.4, 0.8, 1.1, 69.2, 0.8, 1.2, 2.0, 0.8, 0.5, 0.6, 0.1, 1.5, 9.2, 1.0, 0.0, -3.2
363, Delon Wright , MIA, 31, 37, 9, 28, 14.4, 4.2, 1.5, 3.7, 39.9, 0.4, 1.1, 38.1, 0.8, 0.9, 82.9, 0.4, 1.4, 1.8, 2.5, 0.3, 1.1, 0.2, 0.6, 13.7, 0.0, 0.0, -1.2
364, Blake Wesley , SAS, 21, 47, 12, 35, 13.3, 4.2, 1.6, 3.3, 50.0, 0.1, 0.7, 14.3, 0.8, 1.2, 66.1, 0.3, 1.0, 1.3, 2.7, 0.7, 0.5, 0.1, 1.5, 10.8, 0.0, 0.0, -2.7
365, Ben Sheppard , IND, 22, 43, 23, 20, 12.6, 4.2, 1.5, 3.5, 41.4, 0.8, 2.4, 33.7, 0.4, 0.5, 85.7, 0.2, 1.3, 1.5, 0.7, 0.2, 0.5, 0.0, 1.4, 8.6, 0.0, 0.0, 0.7
366, Kenrich Williams , OKC, 29, 55, 40, 15, 14.0, 4.1, 1.6, 3.6, 45.0, 0.8, 2.0, 39.1, 0.1, 0.2, 30.0, 0.8, 2.1, 2.9, 1.2, 0.4, 0.5, 0.1, 1.4, 11.0, 0.0, 0.0, 2.8
